,domain,entity_id,serial_id
7525,paper,275491,7525
7526,paper,275492,7526
7527,paper,275494,7527
7528,paper,275495,7528
7529,paper,275497,7529
7530,paper,275502,7530
7531,paper,275504,7531
7532,paper,275507,7532
7533,paper,275512,7533
7534,paper,275516,7534
7535,paper,275518,7535
7536,paper,275519,7536
7537,paper,275522,7537
7538,paper,275523,7538
7539,paper,275527,7539
7540,paper,275528,7540
7541,paper,275531,7541
7542,paper,275534,7542
7543,paper,275540,7543
7544,paper,275541,7544
7545,paper,275544,7545
7546,paper,275545,7546
7547,paper,275546,7547
7548,paper,275547,7548
7549,paper,275549,7549
7550,paper,275550,7550
7551,paper,275551,7551
7552,paper,275553,7552
7553,paper,275562,7553
7554,paper,275563,7554
7555,paper,275564,7555
7556,paper,275566,7556
7557,paper,275567,7557
7558,paper,275569,7558
7559,paper,275572,7559
7560,paper,275573,7560
7561,paper,275576,7561
7562,paper,275577,7562
7563,paper,275578,7563
7564,paper,275582,7564
7565,paper,275583,7565
7566,paper,275584,7566
7567,paper,275585,7567
7568,paper,275586,7568
7569,paper,275591,7569
7570,paper,275592,7570
7571,paper,275593,7571
7572,paper,275594,7572
7573,paper,275600,7573
7574,paper,275605,7574
7575,paper,275607,7575
7576,paper,275608,7576
7577,paper,275610,7577
7578,paper,275614,7578
7579,paper,275621,7579
7580,paper,275623,7580
7581,paper,275624,7581
7582,paper,275629,7582
7583,paper,275631,7583
7584,paper,275632,7584
7585,paper,275633,7585
7586,paper,275635,7586
7587,paper,275636,7587
7588,paper,275639,7588
7589,paper,275645,7589
7590,paper,275646,7590
7591,paper,275648,7591
7592,paper,275650,7592
7593,paper,275651,7593
7594,paper,275652,7594
7595,paper,275654,7595
7596,paper,275655,7596
7597,paper,275656,7597
7598,paper,275657,7598
7599,paper,275658,7599
7600,paper,275662,7600
7601,paper,275664,7601
7602,paper,275665,7602
7603,paper,275668,7603
7604,paper,275672,7604
7605,paper,275674,7605
7606,paper,275675,7606
7607,paper,275678,7607
7608,paper,275682,7608
7609,paper,275683,7609
7610,paper,275685,7610
7611,paper,275686,7611
7612,paper,275688,7612
7613,paper,275690,7613
7614,paper,275692,7614
7615,paper,275693,7615
7616,paper,275695,7616
7617,paper,275698,7617
7618,paper,275699,7618
7619,paper,275703,7619
7620,paper,275705,7620
7621,paper,275711,7621
7622,paper,275712,7622
7623,paper,275713,7623
7624,paper,275714,7624
7625,paper,275715,7625
7626,paper,275720,7626
7627,paper,275723,7627
7628,paper,275726,7628
7629,paper,275729,7629
7630,paper,275730,7630
7631,paper,275732,7631
7632,paper,275740,7632
7633,paper,275741,7633
7634,paper,275743,7634
7635,paper,275751,7635
7636,paper,275752,7636
7637,paper,275755,7637
7638,paper,275757,7638
7639,paper,275759,7639
7640,paper,275760,7640
7641,paper,275766,7641
7642,paper,275768,7642
7643,paper,275769,7643
7644,paper,275770,7644
7645,paper,275771,7645
7646,paper,275772,7646
7647,paper,275773,7647
7648,paper,275778,7648
7649,paper,275780,7649
7650,paper,275781,7650
7651,paper,275784,7651
7652,paper,275786,7652
7653,paper,275788,7653
7654,paper,275789,7654
7655,paper,275790,7655
7656,paper,275792,7656
7657,paper,275793,7657
7658,paper,275794,7658
7659,paper,275795,7659
7660,paper,275796,7660
7661,paper,275797,7661
7662,paper,275800,7662
7663,paper,275807,7663
7664,paper,275808,7664
7665,paper,275809,7665
7666,paper,275810,7666
7667,paper,275811,7667
7668,paper,275812,7668
7669,paper,275814,7669
7670,paper,275815,7670
7671,paper,275817,7671
7672,paper,275818,7672
7673,paper,275819,7673
7674,paper,275820,7674
7675,paper,275821,7675
7676,paper,275822,7676
7677,paper,275823,7677
7678,paper,275824,7678
7679,paper,275826,7679
7680,paper,275827,7680
7681,paper,275828,7681
7682,paper,275829,7682
7683,paper,275830,7683
7684,paper,275831,7684
7685,paper,275837,7685
7686,paper,275838,7686
7687,paper,275840,7687
7688,paper,275841,7688
7689,paper,275842,7689
7690,paper,275843,7690
7691,paper,275844,7691
7692,paper,275845,7692
7693,paper,275848,7693
7694,paper,275849,7694
7695,paper,275850,7695
7696,paper,275851,7696
7697,paper,275854,7697
7698,paper,275855,7698
7699,paper,275857,7699
7700,paper,275858,7700
7701,paper,275859,7701
7702,paper,275860,7702
7703,paper,275863,7703
7704,paper,275864,7704
7705,paper,275865,7705
7706,paper,275866,7706
7707,paper,275867,7707
7708,paper,275868,7708
7709,paper,275869,7709
7710,paper,275870,7710
7711,paper,275871,7711
7712,paper,275872,7712
7713,paper,275873,7713
7714,paper,275878,7714
7715,paper,275879,7715
7716,paper,275880,7716
7717,paper,275881,7717
7718,paper,275882,7718
7719,paper,275888,7719
7720,paper,275893,7720
7721,paper,275894,7721
7722,paper,275895,7722
7723,paper,275896,7723
7724,paper,275898,7724
7725,paper,275899,7725
7726,paper,275903,7726
7727,paper,275909,7727
7728,paper,275913,7728
7729,paper,275916,7729
7730,paper,275917,7730
7731,paper,275918,7731
7732,paper,275919,7732
7733,paper,275922,7733
7734,paper,275924,7734
7735,paper,275925,7735
7736,paper,275926,7736
7737,paper,275927,7737
7738,paper,275930,7738
7739,paper,275931,7739
7740,paper,275932,7740
7741,paper,275936,7741
7742,paper,275937,7742
7743,paper,275941,7743
7744,paper,275942,7744
7745,paper,275948,7745
7746,paper,275949,7746
7747,paper,275951,7747
7748,paper,275952,7748
7749,paper,275955,7749
7750,paper,275956,7750
7751,paper,275958,7751
7752,paper,275959,7752
7753,paper,275964,7753
7754,paper,275965,7754
7755,paper,275966,7755
7756,paper,275967,7756
7757,paper,275968,7757
7758,paper,275972,7758
7759,paper,275973,7759
7760,paper,275979,7760
7761,paper,275980,7761
7762,paper,275981,7762
7763,paper,275982,7763
7764,paper,275985,7764
7765,paper,275986,7765
7766,paper,275988,7766
7767,paper,275989,7767
7768,paper,275991,7768
7769,paper,275993,7769
7770,paper,275996,7770
7771,paper,275997,7771
7772,paper,276000,7772
7773,paper,276002,7773
7774,paper,276003,7774
7775,paper,276008,7775
7776,paper,276010,7776
7777,paper,276012,7777
7778,paper,276014,7778
7779,paper,276016,7779
7780,paper,276018,7780
7781,paper,276019,7781
7782,paper,276023,7782
7783,paper,276025,7783
7784,paper,276029,7784
7785,paper,276036,7785
7786,paper,276037,7786
7787,paper,276040,7787
7788,paper,276041,7788
7789,paper,276044,7789
7790,paper,276046,7790
7791,paper,276049,7791
7792,paper,276051,7792
7793,paper,276052,7793
7794,paper,276054,7794
7795,paper,276056,7795
7796,paper,276057,7796
7797,paper,276060,7797
7798,paper,276061,7798
7799,paper,276064,7799
7800,paper,276066,7800
7801,paper,276067,7801
7802,paper,276068,7802
7803,paper,276070,7803
7804,paper,276071,7804
7805,paper,276072,7805
7806,paper,276073,7806
7807,paper,276074,7807
7808,paper,276075,7808
7809,paper,276076,7809
7810,paper,276078,7810
7811,paper,276080,7811
7812,paper,276081,7812
7813,paper,276082,7813
7814,paper,276084,7814
7815,paper,276085,7815
7816,paper,276086,7816
7817,paper,276088,7817
7818,paper,276089,7818
7819,paper,276090,7819
7820,paper,276094,7820
7821,paper,276096,7821
7822,paper,276097,7822
7823,paper,276098,7823
7824,paper,276102,7824
7825,paper,276104,7825
7826,paper,276108,7826
7827,paper,276110,7827
7828,paper,276111,7828
7829,paper,276112,7829
7830,paper,276113,7830
7831,paper,276114,7831
7832,paper,276116,7832
7833,paper,276120,7833
7834,paper,276121,7834
7835,paper,276127,7835
7836,paper,276130,7836
7837,paper,276134,7837
7838,paper,276135,7838
7839,paper,276137,7839
7840,paper,276138,7840
7841,paper,276140,7841
7842,paper,276141,7842
7843,paper,276142,7843
7844,paper,276143,7844
7845,paper,276144,7845
7846,paper,276155,7846
7847,paper,276156,7847
7848,paper,276157,7848
7849,paper,276159,7849
7850,paper,276160,7850
7851,paper,276163,7851
7852,paper,276164,7852
7853,paper,276165,7853
7854,paper,276167,7854
7855,paper,276168,7855
7856,paper,276170,7856
7857,paper,276172,7857
7858,paper,276176,7858
7859,paper,276179,7859
7860,paper,276181,7860
7861,paper,276182,7861
7862,paper,276184,7862
7863,paper,276185,7863
7864,paper,276187,7864
7865,paper,276189,7865
7866,paper,276190,7866
7867,paper,276191,7867
7868,paper,276193,7868
7869,paper,276194,7869
7870,paper,276196,7870
7871,paper,276200,7871
7872,paper,276201,7872
7873,paper,276204,7873
7874,paper,276206,7874
7875,paper,276207,7875
7876,paper,276208,7876
7877,paper,276209,7877
7878,paper,276211,7878
7879,paper,276213,7879
7880,paper,276215,7880
7881,paper,276217,7881
7882,paper,276218,7882
7883,paper,276220,7883
7884,paper,276222,7884
7885,paper,276225,7885
7886,paper,276226,7886
7887,paper,276228,7887
7888,paper,276229,7888
7889,paper,276231,7889
7890,paper,276232,7890
7891,paper,276236,7891
7892,paper,276239,7892
7893,paper,276240,7893
7894,paper,276241,7894
7895,paper,276242,7895
7896,paper,276244,7896
7897,paper,276245,7897
7898,paper,276246,7898
7899,paper,276247,7899
7900,paper,276248,7900
7901,paper,276249,7901
7902,paper,276252,7902
7903,paper,276256,7903
7904,paper,276260,7904
7905,paper,276262,7905
7906,paper,276265,7906
7907,paper,276266,7907
7908,paper,276267,7908
7909,paper,276268,7909
7910,paper,276269,7910
7911,paper,276274,7911
7912,paper,276277,7912
7913,paper,276279,7913
7914,paper,276281,7914
7915,paper,276282,7915
7916,paper,276285,7916
7917,paper,276287,7917
7918,paper,276289,7918
7919,paper,276291,7919
7920,paper,276292,7920
7921,paper,276298,7921
7922,paper,276303,7922
7923,paper,276308,7923
7924,paper,276309,7924
7925,paper,276311,7925
7926,paper,276312,7926
7927,paper,276314,7927
7928,paper,276315,7928
7929,paper,276318,7929
7930,paper,276319,7930
7931,paper,276322,7931
7932,paper,276323,7932
7933,paper,276326,7933
7934,paper,276329,7934
7935,paper,276330,7935
7936,paper,276331,7936
7937,paper,276335,7937
7938,paper,276337,7938
7939,paper,276339,7939
7940,paper,276340,7940
7941,paper,276344,7941
7942,paper,276345,7942
7943,paper,276346,7943
7944,paper,276347,7944
7945,paper,276348,7945
7946,paper,276349,7946
7947,paper,276350,7947
7948,paper,276354,7948
7949,paper,276356,7949
7950,paper,276360,7950
7951,paper,276361,7951
7952,paper,276363,7952
7953,paper,276364,7953
7954,paper,276367,7954
7955,paper,276368,7955
7956,paper,276370,7956
7957,paper,276371,7957
7958,paper,276372,7958
7959,paper,276376,7959
7960,paper,276377,7960
7961,paper,276385,7961
7962,paper,276386,7962
7963,paper,276387,7963
7964,paper,276388,7964
7965,paper,276396,7965
7966,paper,276403,7966
7967,paper,276414,7967
7968,paper,276415,7968
7969,paper,276416,7969
7970,paper,276417,7970
7971,paper,276424,7971
7972,paper,276426,7972
7973,paper,276430,7973
7974,paper,276431,7974
7975,paper,276433,7975
7976,paper,276434,7976
7977,paper,276435,7977
7978,paper,276442,7978
7979,paper,276443,7979
7980,paper,276444,7980
7981,paper,276445,7981
7982,paper,276449,7982
7983,paper,276450,7983
7984,paper,276451,7984
7985,paper,276452,7985
7986,paper,276453,7986
7987,paper,276454,7987
7988,paper,276455,7988
7989,paper,276456,7989
7990,paper,276458,7990
7991,paper,276461,7991
7992,paper,276462,7992
7993,paper,276465,7993
7994,paper,276467,7994
7995,paper,276468,7995
7996,paper,276470,7996
7997,paper,276475,7997
7998,paper,276477,7998
7999,paper,276478,7999
8000,paper,276480,8000
8001,paper,276482,8001
8002,paper,276483,8002
8003,paper,276484,8003
8004,paper,276490,8004
8005,paper,276496,8005
8006,paper,276499,8006
8007,paper,276500,8007
8008,paper,276501,8008
8009,paper,276508,8009
8010,paper,276511,8010
8011,paper,276512,8011
8012,paper,276513,8012
8013,paper,276514,8013
8014,paper,276515,8014
8015,paper,276516,8015
8016,paper,276518,8016
8017,paper,276524,8017
8018,paper,276527,8018
8019,paper,276528,8019
8020,paper,276530,8020
8021,paper,276532,8021
8022,paper,276535,8022
8023,paper,276537,8023
8024,paper,276539,8024
8025,paper,276544,8025
8026,paper,276551,8026
8027,paper,276557,8027
8028,paper,276560,8028
8029,paper,276563,8029
8030,paper,276567,8030
8031,paper,276570,8031
8032,paper,276572,8032
8033,paper,276573,8033
8034,paper,276575,8034
8035,paper,276576,8035
8036,paper,276577,8036
8037,paper,276579,8037
8038,paper,276583,8038
8039,paper,276585,8039
8040,paper,276587,8040
8041,paper,276589,8041
8042,paper,276590,8042
8043,paper,276593,8043
8044,paper,276594,8044
8045,paper,276597,8045
8046,paper,276600,8046
8047,paper,276603,8047
8048,paper,276604,8048
8049,paper,276606,8049
8050,paper,276607,8050
8051,paper,276608,8051
8052,paper,276609,8052
8053,paper,276610,8053
8054,paper,276611,8054
8055,paper,276612,8055
8056,paper,276615,8056
8057,paper,276616,8057
8058,paper,276618,8058
8059,paper,276619,8059
8060,paper,276620,8060
8061,paper,276621,8061
8062,paper,276622,8062
8063,paper,276625,8063
8064,paper,276631,8064
8065,paper,276636,8065
8066,paper,276637,8066
8067,paper,276640,8067
8068,paper,276641,8068
8069,paper,276643,8069
8070,paper,276644,8070
8071,paper,276645,8071
8072,paper,276649,8072
8073,paper,276655,8073
8074,paper,276656,8074
8075,paper,276657,8075
8076,paper,276658,8076
8077,paper,276659,8077
8078,paper,276660,8078
8079,paper,276661,8079
8080,paper,276664,8080
8081,paper,276670,8081
8082,paper,276673,8082
8083,paper,276674,8083
8084,paper,276675,8084
8085,paper,276677,8085
8086,paper,276678,8086
8087,paper,276679,8087
8088,paper,276682,8088
8089,paper,276685,8089
8090,paper,276686,8090
8091,paper,276689,8091
8092,paper,276690,8092
8093,paper,276691,8093
8094,paper,276692,8094
8095,paper,276696,8095
8096,paper,276699,8096
8097,paper,276700,8097
8098,paper,276702,8098
8099,paper,276707,8099
8100,paper,276708,8100
8101,paper,276709,8101
8102,paper,276710,8102
8103,paper,276711,8103
8104,paper,276715,8104
8105,paper,276716,8105
8106,paper,276717,8106
8107,paper,276718,8107
8108,paper,276722,8108
8109,paper,276723,8109
8110,paper,276726,8110
8111,paper,276729,8111
8112,paper,276734,8112
8113,paper,276737,8113
8114,paper,276741,8114
8115,paper,276744,8115
8116,paper,276745,8116
8117,paper,276746,8117
8118,paper,276749,8118
8119,paper,276760,8119
8120,paper,276762,8120
8121,paper,276763,8121
8122,paper,276764,8122
8123,paper,276768,8123
8124,paper,276771,8124
8125,paper,276773,8125
8126,paper,276774,8126
8127,paper,276776,8127
8128,paper,276778,8128
8129,paper,276784,8129
8130,paper,276785,8130
8131,paper,276786,8131
8132,paper,276787,8132
8133,paper,276789,8133
8134,paper,276790,8134
8135,paper,276791,8135
8136,paper,276793,8136
8137,paper,276794,8137
8138,paper,276796,8138
8139,paper,276797,8139
8140,paper,276802,8140
8141,paper,276803,8141
8142,paper,276805,8142
8143,paper,276808,8143
8144,paper,276811,8144
8145,paper,276812,8145
8146,paper,276813,8146
8147,paper,276815,8147
8148,paper,276817,8148
8149,paper,276818,8149
8150,paper,276819,8150
8151,paper,276822,8151
8152,paper,276824,8152
8153,paper,276826,8153
8154,paper,276828,8154
8155,paper,276833,8155
8156,paper,276838,8156
8157,paper,276843,8157
8158,paper,276845,8158
8159,paper,276846,8159
8160,paper,276847,8160
8161,paper,276848,8161
8162,paper,276851,8162
8163,paper,276853,8163
8164,paper,276854,8164
8165,paper,276856,8165
8166,paper,276858,8166
8167,paper,276860,8167
8168,paper,276863,8168
8169,paper,276868,8169
8170,paper,276869,8170
8171,paper,276870,8171
8172,paper,276872,8172
8173,paper,276875,8173
8174,paper,276878,8174
8175,paper,276880,8175
8176,paper,276881,8176
8177,paper,276883,8177
8178,paper,276884,8178
8179,paper,276886,8179
8180,paper,276887,8180
8181,paper,276890,8181
8182,paper,276891,8182
8183,paper,276894,8183
8184,paper,276895,8184
8185,paper,276897,8185
8186,paper,276899,8186
8187,paper,276900,8187
8188,paper,276901,8188
8189,paper,276908,8189
8190,paper,276909,8190
8191,paper,276913,8191
8192,paper,276914,8192
8193,paper,276916,8193
8194,paper,276917,8194
8195,paper,276918,8195
8196,paper,276919,8196
8197,paper,276920,8197
8198,paper,276921,8198
8199,paper,276922,8199
8200,paper,276925,8200
8201,paper,276926,8201
8202,paper,276927,8202
8203,paper,276928,8203
8204,paper,276931,8204
8205,paper,276933,8205
8206,paper,276938,8206
8207,paper,276939,8207
8208,paper,276940,8208
8209,paper,276943,8209
8210,paper,276945,8210
8211,paper,276947,8211
8212,paper,276950,8212
8213,paper,276952,8213
8214,paper,276953,8214
8215,paper,276955,8215
8216,paper,276958,8216
8217,paper,276959,8217
8218,paper,276960,8218
8219,paper,276961,8219
8220,paper,276962,8220
8221,paper,276963,8221
8222,paper,276964,8222
8223,paper,276965,8223
8224,paper,276966,8224
8225,paper,276967,8225
8226,paper,276968,8226
8227,paper,276971,8227
8228,paper,276972,8228
8229,paper,276979,8229
8230,paper,276980,8230
8231,paper,276987,8231
8232,paper,276988,8232
8233,paper,276989,8233
8234,paper,276995,8234
8235,paper,276996,8235
8236,paper,276998,8236
8237,paper,276999,8237
8238,paper,277001,8238
8239,paper,277005,8239
8240,paper,277006,8240
8241,paper,277007,8241
8242,paper,277008,8242
8243,paper,277009,8243
8244,paper,277010,8244
8245,paper,277011,8245
8246,paper,277013,8246
8247,paper,277019,8247
8248,paper,277021,8248
8249,paper,277022,8249
8250,paper,277023,8250
8251,paper,277039,8251
8252,paper,277043,8252
8253,paper,277047,8253
8254,paper,277053,8254
8255,paper,277060,8255
8256,paper,277061,8256
8257,paper,277062,8257
8258,paper,277065,8258
8259,paper,277068,8259
8260,paper,277077,8260
8261,paper,277078,8261
8262,paper,277079,8262
8263,paper,277082,8263
8264,paper,277083,8264
8265,paper,277084,8265
8266,paper,277085,8266
8267,paper,277089,8267
8268,paper,277091,8268
8269,paper,277093,8269
8270,paper,277095,8270
8271,paper,277098,8271
8272,paper,277099,8272
8273,paper,277103,8273
8274,paper,277104,8274
8275,paper,277106,8275
8276,paper,277107,8276
8277,paper,277109,8277
8278,paper,277113,8278
8279,paper,277114,8279
8280,paper,277115,8280
8281,paper,277116,8281
8282,paper,277117,8282
8283,paper,277118,8283
8284,paper,277119,8284
8285,paper,277120,8285
8286,paper,277121,8286
8287,paper,277122,8287
8288,paper,277123,8288
8289,paper,277125,8289
8290,paper,277135,8290
8291,paper,277137,8291
8292,paper,277140,8292
8293,paper,277141,8293
8294,paper,277143,8294
8295,paper,277144,8295
8296,paper,277145,8296
8297,paper,277148,8297
8298,paper,277149,8298
8299,paper,277150,8299
8300,paper,277152,8300
8301,paper,277153,8301
8302,paper,277154,8302
8303,paper,277155,8303
8304,paper,277156,8304
8305,paper,277157,8305
8306,paper,277158,8306
8307,paper,277159,8307
8308,paper,277160,8308
8309,paper,277161,8309
8310,paper,277162,8310
8311,paper,277163,8311
8312,paper,277164,8312
8313,paper,277165,8313
8314,paper,277166,8314
8315,paper,277167,8315
8316,paper,277173,8316
